2024-01-02 17:01:328 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 17:01:488 INFO  HomePage :133 - Clicking on header option Contact Us : [[ChromeDriver: chrome on windows (3a87b99927826458ec6e9a288afb2d83)] -> xpath: //a[normalize-space()='Contact us']]
2024-01-02 17:01:406 INFO  ContactUsPage :48 - Getting text Contact us page[[ChromeDriver: chrome on windows (3a87b99927826458ec6e9a288afb2d83)] -> xpath: //h2[normalize-space()='Get In Touch']]
2024-01-02 17:01:888 INFO  ContactUsPage :54 - Sending name to name field:asha
2024-01-02 17:01:131 INFO  ContactUsPage :59 - Sending email address to email field:riya90@gmail.com
2024-01-02 17:01:343 INFO  ContactUsPage :64 - Sending subject to subject field:About product
2024-01-02 17:01:561 INFO  ContactUsPage :69 - Sending message to message field:[[ChromeDriver: chrome on windows (3a87b99927826458ec6e9a288afb2d83)] -> name: message]
2024-01-02 17:01:716 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 17:01:778 INFO  HomePage :143 - Clicking on header option Home : [[ChromeDriver: chrome on windows (8fe9824891a814e48132cc677bd1ffad)] -> xpath: //a[normalize-space()='Test Cases']]
2024-01-02 17:01:94 INFO  TestCasesPage :17 - Getting Home Page URL : 
2024-01-02 17:01:483 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 17:01:80 INFO  HomePage :176 - Scrolling down to subscription
2024-01-02 17:01:595 INFO  HomePage :180 - Getting Subscription text : [[ChromeDriver: chrome on windows (7420f8a07fa2cc02acb7754c991cf511)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 17:01:625 INFO  HomePage :186 - Sending email to subscription email field : [[ChromeDriver: chrome on windows (7420f8a07fa2cc02acb7754c991cf511)] -> xpath: //input[@id='susbscribe_email']]
2024-01-02 17:01:876 INFO  HomePage :191 - Clicking on subscription arrow button : [[ChromeDriver: chrome on windows (7420f8a07fa2cc02acb7754c991cf511)] -> xpath: //i[@class='fa fa-arrow-circle-o-right']]
2024-01-02 17:01:61 INFO  HomePage :195 - Getting subscription success message : [[ChromeDriver: chrome on windows (7420f8a07fa2cc02acb7754c991cf511)] -> xpath: //div[@class='alert-success alert']]
2024-01-02 17:01:99 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 17:01:179 INFO  HomePage :153 - Clicking on cart option : [[ChromeDriver: chrome on windows (da90d42548d95309ef8d3213f18dfee1)] -> xpath: //a[normalize-space()='Cart']]
2024-01-02 17:01:910 INFO  HomePage :176 - Scrolling down to subscription
2024-01-02 17:01:07 INFO  HomePage :180 - Getting Subscription text : [[ChromeDriver: chrome on windows (da90d42548d95309ef8d3213f18dfee1)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 17:01:358 INFO  HomePage :186 - Sending email to subscription email field : [[ChromeDriver: chrome on windows (da90d42548d95309ef8d3213f18dfee1)] -> xpath: //input[@id='susbscribe_email']]
2024-01-02 17:01:506 INFO  HomePage :191 - Clicking on subscription arrow button : [[ChromeDriver: chrome on windows (da90d42548d95309ef8d3213f18dfee1)] -> xpath: //i[@class='fa fa-arrow-circle-o-right']]
2024-01-02 17:01:559 INFO  HomePage :195 - Getting subscription success message : [[ChromeDriver: chrome on windows (da90d42548d95309ef8d3213f18dfee1)] -> xpath: //div[@class='alert-success alert']]
2024-01-02 17:01:92 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 17:01:828 INFO  ProductPage :109 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 17:01:981 INFO  ProductPage :116 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 17:01:931 INFO  ProductPage :144 - Clicking on the view cart link: [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 17:01:31 INFO  ShoppingCartPage :55 - Getting shopiing cart text : [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //li[@class='active']]
2024-01-02 17:01:329 INFO  ShoppingCartPage :71 - Clicking on procced to checkout button: [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-02 17:01:215 INFO  ShoppingCartPage :75 - Clicking on register link in checkout popup: [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //u[normalize-space()='Register / Login']]
2024-01-02 17:01:970 INFO  HomePage :73 - Sending the name text to signup field : [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 17:01:468 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 17:01:208 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 17:01:892 INFO  RegisterPage :104 - Selecting radio button Mrs.
2024-01-02 17:01:179 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> id: password]
2024-01-02 17:01:569 INFO  RegisterPage :109 - Selecting day from Day dropdown in DOB22
2024-01-02 17:01:854 INFO  RegisterPage :111 - Selecting month from Month dropdown in DOBMarch
2024-01-02 17:01:177 INFO  RegisterPage :113 - Selecting year from Year dropdown in DOB1967
2024-01-02 17:01:293 INFO  RegisterPage :115 - Sending firstname to First Name field[[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> id: first_name]
2024-01-02 17:01:435 INFO  RegisterPage :117 - Sending lastname to Last Name fieldkumari
2024-01-02 17:01:575 INFO  RegisterPage :119 - Sending address1 to Address1 fieldbarnet
2024-01-02 17:01:685 INFO  RegisterPage :121 - Sending address2 to Address2 field17
2024-01-02 17:01:812 INFO  RegisterPage :123 - Selecting country from Country dropdownIndia
2024-01-02 17:01:946 INFO  RegisterPage :125 - Sending state to State fieldNorth Finchley
2024-01-02 17:01:86 INFO  RegisterPage :127 - Sending city to City fieldLondon
2024-01-02 17:01:235 INFO  RegisterPage :129 - Sending zipcode to Zipcode fieldN12 9ah
2024-01-02 17:01:400 INFO  RegisterPage :131 - Sending mobilenumber to Mobile Number field[[ChromeDriver: chrome on windows (c2a80cda81622cac0544766f4e436e53)] -> id: mobile_number]
